,age,balance,day,duration,campaign,pdays,previous,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_nan,marital_married,marital_single,marital_nan,education_secondary,education_tertiary,education_nan,contact_telephone,contact_nan,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,month_nan,poutcome_other,poutcome_success,poutcome_nan,subscribed_yes,subscribed_nan,default_yes,housing_yes,loan_yes,TotalContacts
494,0.38,0.0014499532169451573,10,-0.7381974248927039,2,1.0592603258177982,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6948124598790065
495,0.39,0.001574976200674801,11,-0.7253218884120172,1,1.0999665780514798,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.29017895265036814
496,0.31,0.001700592297600848,11,-0.6695278969957081,1,0.6128696616779992,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.29017895265036814
497,0.28,0.0014427423979128736,11,-0.7725321888412017,1,1.0513153030184696,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5128236264286637
498,0.54,0.00625235276175744,11,-0.8969957081545065,1,0.8289006033591545,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6948124598790065
499,0.31,0.0013131057782465158,11,-0.5321888412017167,4,0.8313883989016754,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9820784724121582
500,0.43,0.0013405970318676986,13,-0.7510729613733905,1,1.0691036515971832,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29017895265036814
501,0.45,0.002635619250140538,13,-0.38197424892703863,2,0.8289006033591545,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5128236264286637
502,0.54,0.0028510345489078715,13,-0.6094420600858369,9,0.8313883989016754,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.3871273474237826
503,0.51,0.001457856397347538,17,-0.5622317596566524,1,0.8486317980935948,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.29017895265036814
504,0.59,0.002388463771634481,17,-0.4892703862660944,1,0.8486317980935948,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29017895265036814
505,0.56,0.0018051486416898015,19,-0.43776824034334766,3,0.8535043600376826,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8487254123783889
506,0.56,0.0019305863899284391,26,-0.5321888412017167,1,1.1335855435632163,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5128236264286637
507,0.35,0.0028000800326569335,26,-0.6952789699570815,1,0.6670243374033725,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.29017895265036814
508,0.49,0.0016677850441286551,27,-0.5064377682403434,5,0.6581997774351719,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.3871273474237826
509,0.36,0.0018069688463674583,27,-0.48497854077253216,3,0.8655828956243069,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.467106003856304
510,0.36,0.0038352299347614353,27,-0.759656652360515,1,0.8703737542652299,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.29017895265036814
511,0.37,0.0017966332622723108,27,-0.8755364806866953,4,1.129905432686749,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0997227829521368
512,0.59,0.00252689558417296,28,-0.759656652360515,1,1.2061886072495491,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.29017895265036814
513,0.4,0.001585120085057148,28,0.10300429184549356,1,1.2061886072495491,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5128236264286637
514,0.42,0.001827487447920709,28,-0.5965665236051502,1,1.0209462915482634,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6948124598790065
515,0.43,0.0013789322646315196,28,-0.45493562231759654,1,1.169660424998974,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5128236264286637
516,0.43,0.0017460461668410024,28,-0.703862660944206,1,1.0168265030398298,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5128236264286637
517,0.38,0.00136398280121126,28,-0.6952789699570815,1,1.155386257085655,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5128236264286637
518,0.48,0.001761599631263809,28,-0.034334763948497854,1,1.0749634725496366,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5128236264286637
519,0.53,0.001594543354913356,28,-0.7124463519313304,1,1.166110939274888,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.29017895265036814
520,0.33,0.0010214945494965422,28,-0.5665236051502146,1,1.166110939274888,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.5128236264286637
521,0.46,0.001702506141100375,28,-0.3776824034334764,1,1.0769091404056934,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8487254123783889
522,0.57,0.0015742981823482188,28,-0.6223175965665236,1,1.1409053831862488,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29017895265036814
523,0.52,0.0015952148174397424,28,0.9012875536480687,1,1.0473189942805592,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.3001916620664788
524,0.43,0.0015620559674252783,28,0.19742489270386265,1,1.153587574135627,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5128236264286637
525,0.48,0.0013131057782465158,28,-0.48497854077253216,1,1.0904238379828124,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.29017895265036814
526,0.38,0.0026659555864825654,28,0.47639484978540775,1,1.1390804402795085,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.29017895265036814
527,0.52,0.0016165881435684206,28,-0.07296137339055794,2,1.1819853383693892,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8487254123783889
528,0.33,0.003205600472702878,28,-0.6266094420600858,1,1.201051279770421,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8487254123783889
529,0.47,0.0022069056160057767,28,-0.23605150214592274,1,1.0372577880965754,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5128236264286637
530,0.53,0.002314212578482557,28,-0.2575107296137339,1,1.061236757520787,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29017895265036814
531,0.52,0.0013871089726696913,28,-0.5708154506437768,1,1.166110939274888,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5128236264286637
532,0.58,0.0015824198749268528,28,-0.055793991416309016,1,1.0749634725496366,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.29017895265036814
533,0.54,0.0020386135882040973,28,0.02575107296137339,1,1.0513153030184696,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.3001916620664788
534,0.56,0.0011148641982488077,28,0.9656652360515021,2,1.0904238379828124,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6948124598790065
535,0.31,0.0013284234610364866,28,0.2918454935622318,1,0.7959831141376308,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29017895265036814
536,0.38,0.0013922956727443273,28,-0.33476394849785407,1,1.201051279770421,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5128236264286637
537,0.38,0.0020041429934310245,28,-0.6437768240343348,1,1.061236757520787,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.29017895265036814
538,0.51,0.0014441865597445494,28,-0.0944206008583691,1,1.0493191449586272,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5128236264286637
539,0.44,0.0016192444573477683,28,-0.5879828326180258,1,1.1678872569922174,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8487254123783889
540,0.53,0.001700592297600848,28,-0.8068669527896996,1,1.0453148349805692,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9820784724121582
541,0.35,0.0016238848723320173,28,1.1630901287553648,1,1.0513153030184696,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8487254123783889
542,0.52,0.001579716160509478,28,-0.3948497854077253,1,1.0769091404056934,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5128236264286637
543,0.48,0.001073019872284917,28,-0.49356223175965663,1,1.0632092906455066,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5128236264286637
544,0.57,0.002137695324615422,28,-0.06437768240343347,2,1.0473189942805592,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0997227829521368
545,0.57,0.00152974683906043,28,-0.4978540772532189,2,0.9896260395918342,16,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8976198599275322
546,0.37,0.0013602286135263914,28,0.06866952789699571,2,1.2061886072495491,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6948124598790065
547,0.54,0.0018965901861146656,28,-0.7296137339055794,2,1.0788510299884195,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8487254123783889
548,0.59,0.0022084066920419728,28,-0.060085836909871244,2,1.0651779405418378,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5128236264286637
549,0.44,0.0030281037967432546,28,0.2317596566523605,2,0.9875027274901181,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8487254123783889
550,0.3,0.0018112098162656068,28,0.8969957081545065,1,1.1262117285541307,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.29017895265036814
551,0.37,0.0016112653337226105,28,0.6566523605150214,1,1.0453148349805692,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9820784724121582
552,0.48,0.0016961198136606255,28,-0.6952789699570815,1,1.0352333422296693,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5128236264286637
553,0.47,0.001657385190593517,28,-0.07725321888412018,2,1.0372577880965754,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5128236264286637
554,0.59,0.0017911406528710926,28,-0.592274678111588,1,0.9896260395918342,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0997227829521368
555,0.55,0.002939866050544753,28,-0.33476394849785407,2,0.9875027274901181,12,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6746012383405136
556,0.49,0.001444908265425182,28,-0.6266094420600858,1,1.0904238379828124,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.29017895265036814
557,0.42,0.0018513710669988167,28,-0.008583690987124463,1,1.0453148349805692,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0997227829521368
558,0.56,0.0008616668694632235,28,0.2317596566523605,2,1.0513153030184696,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6948124598790065
559,0.26,0.0013131057782465158,28,-0.3776824034334764,2,1.1889605393943852,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6948124598790065
560,0.52,0.0021766547081861513,28,3.7982832618025753,2,1.0923396850137246,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8487254123783889
561,0.44,0.0011542260050048134,28,1.9570815450643777,2,1.169660424998974,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8487254123783889
562,0.5,0.0012585892017924962,28,0.6652360515021459,2,1.0651779405418378,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5128236264286637
563,0.4,0.0015770089326975934,28,-0.2918454935622318,2,1.0923396850137246,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5128236264286637
564,0.47,0.0017572563529837848,28,-0.7811158798283262,3,1.0022720968907135,13,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.792314870519755
565,0.29,0.0015837704174600548,28,-0.8025751072961373,3,1.0493191449586272,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0997227829521368
566,0.51,0.0016085988202830708,28,-0.6609442060085837,2,1.1819853383693892,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6948124598790065
567,0.49,0.001702506141100375,29,-0.3905579399141631,1,1.1262117285541307,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9820784724121582
568,0.31,0.0013781873337293318,29,-0.5836909871244635,1,1.0229998384875478,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8487254123783889
569,0.34,0.0024592727497651313,29,-0.7854077253218884,1,1.2027666563944914,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5128236264286637
570,0.57,0.0022327723946632015,29,-0.7896995708154506,1,1.166110939274888,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5128236264286637
571,0.33,0.0016390595824092127,29,0.02145922746781116,1,1.2027666563944914,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5128236264286637
572,0.35,0.001103844294729551,29,0.6223175965665236,1,1.169660424998974,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5128236264286637
573,0.6,0.0024826431842834315,29,-0.48497854077253216,1,1.0533074843681367,7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2049723046590195
574,0.33,0.0013230750734945667,29,-0.5364806866952789,1,1.169660424998974,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5128236264286637
575,0.32,0.0013131057782465158,29,-0.055793991416309016,1,1.1941601958003105,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5128236264286637
576,0.46,0.0014033667376688148,29,-0.49356223175965663,1,1.190696763977073,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6948124598790065
577,0.36,0.0016865034651326245,29,0.6652360515021459,1,1.1589739462042088,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.29017895265036814
578,0.36,0.001077328412033506,29,-0.36909871244635195,1,1.061236757520787,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6948124598790065
579,0.34,0.0017751912829248274,29,-0.630901287553648,1,1.1924299793079416,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5128236264286637
580,0.39,0.0015123547852127672,29,-0.15879828326180256,1,1.1463603140934728,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5128236264286637
581,0.48,0.001412914300571368,29,0.9227467811158798,1,1.0769091404056934,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.29017895265036814
582,0.34,0.001702506141100375,29,0.5064377682403434,1,1.0769091404056934,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.29017895265036814
583,0.36,0.0013405970318676986,29,-0.03862660944206009,1,1.1941601958003105,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0997227829521368
584,0.36,0.001540802036943287,29,-0.296137339055794,2,1.0788510299884195,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5128236264286637
585,0.36,0.0016645406632586001,29,-0.3648068669527897,1,1.1802339094128025,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.29017895265036814
586,0.36,0.001544932658418179,29,-0.8884120171673819,1,1.2027666563944914,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.29017895265036814
587,0.46,0.001679423157927651,29,0.04291845493562232,1,1.1317471810260353,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6948124598790065
588,0.45,0.0012427473706488616,29,-0.463519313304721,1,1.0671427224691847,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.29017895265036814
589,0.35,0.0014246053971733363,29,-0.5879828326180258,1,1.166110939274888,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5128236264286637
590,0.6,0.0016515123776538003,29,-0.41630901287553645,1,1.0250491770125008,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9820784724121582
591,0.37,0.0015627379810410874,29,0.463519313304721,1,1.0592603258177982,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5128236264286637
592,0.33,0.0019064427272799398,29,0.09871244635193133,1,1.190696763977073,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.3871273474237826
593,0.5,0.0017088729514677266,29,-0.7982832618025751,1,1.1889605393943852,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.3001916620664788
594,0.46,0.0015276674425448776,29,0.8927038626609443,1,1.0749634725496366,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.29017895265036814
595,0.38,0.0024003576391999344,29,0.6437768240343348,1,1.0188885188747157,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8487254123783889
596,0.3,0.0021918350686590403,29,0.296137339055794,1,1.1262117285541307,27,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.302918370784166
597,0.38,0.0014997419886315214,29,-0.18025751072961374,1,1.0592603258177982,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.29017895265036814
598,0.39,0.0016961198136606255,29,0.34763948497854075,2,1.1924299793079416,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9820784724121582
599,0.51,0.0013131057782465158,29,-0.49356223175965663,1,1.1643314606372945,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5128236264286637
600,0.41,0.0021407976934125286,29,-0.7639484978540773,1,1.2027666563944914,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.29017895265036814
601,0.38,0.0013967311611523259,29,-0.776824034334764,1,1.0730140116890479,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6948124598790065
